Email ID,Subject,From,Date,Is Job Related,Company,Position,Status,Job URL,Deadline,Notes,Confidence,Analysis Method,Matched Keywords,Analysis Time
9979,"=?UTF-8?B?Q2hlY2sgaXQgb3V0IPCfkYAgTGltaXRlZC10aW1lIHNhdmluZ3Mg?=
 =?UTF-8?B?anVzdCBmb3IgeW91?=","""PetSmart"" <PetSmart@mail.petsmart.com>",2025-03-17 11:15:07-06:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:43:57.426794
9978,Making progress on your 2025 financial goals?,"""Newrez"" <hello@eml.newrez.com>",2025-03-17 11:04:46-06:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:43:57.986431
9977,"Webull Premium, The Next Level of Your Brokerage Experience",Webull <noreply@marketing.webull.com>,2025-03-17 17:04:39+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:43:58.580854
9976,"HEY, DON'T FORGET: YOUR 25% OFF COUPON EXPIRES SOON!","=?UTF-8?B?U3RvcmUgTWFuYWdlciwgSGFyYm9yIEZyZWlnaHQ=?=
 <hft@em.harborfreight.com>",2025-03-17 17:01:51+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:43:59.149240
9975,"=?UTF-8?Q?=E2=80=9Csoftware_engineer=E2=80=9D:_True_Scout_P?=
 =?UTF-8?Q?artners_-_DevOps_Engineer_and_more?=",LinkedIn Job Alerts <jobalerts-noreply@linkedin.com>,2025-03-17 18:43:59.763899,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:43:59.763955
9974,EXTENDED: Special $59.99 Ticket Offer,"""SeaWorld Orlando"" <seaworld@m.seaworldparks.com>",2025-03-17 10:35:47-06:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:44:00.281800
9973,"Exciting  java software engineer  Job Openings near mantua OH, Naeim","""Employment America Guide"" <help@jobs1.employmentforamerica.com>",2025-03-17 16:41:22+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:44:00.898876
9971,"Naeim, Join the ultimate job search.","""Employment America"" <help@jobs1.employmentforamerica.com>",2025-03-17 16:29:37+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:44:02.143702
9969,"=?UTF-8?B?8J+MuCBVcCB0byA0MCUgb2Zm4oCUU3ByaW5nIGRlYWxzIGFyZSBp?=
 =?UTF-8?B?biBibG9vbSE=?=","""myQ Updates"" <myqinfo@info.chamberlain.com>",2025-03-17 10:05:43-06:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:44:03.282027
9968,=?utf-8?Q?An=20Easy=20Way=20To=20Ensure=20Cash=20Flow......?=,Taxbox <taxboxrefund@108654806.mailchimpapp.com>,2025-03-17 16:04:41+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:44:03.849407
9967,Unlock Your St. =?UTF-8?B?UGFkZHnigJlz?= Day Discount,Sunday <hello@getsunday.com>,2025-03-17 18:44:04.436657,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:44:04.436783
9965,"Naeim, Your Updated Car Insurance Options Are Here",Auto Quotes <words@smtp1.wordthirst.com>,2025-03-17 12:06:09-04:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:44:05.673946
9963,Multiple pests =?UTF-8?B?4oaS?= 1 product,DIY Pest Control <no-reply@diypestcontrol.com>,2025-03-17 18:44:06.806351,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:44:06.806459
9962,=?utf-8?B?RG9uJ3QgTWlzcyBZb3VyIDI1JSBPZmYgQ291cG9uIPCfjYA=?=,"""Bed Bath & Beyond"" <email@promotion.bedbathandbeyond.com>",2025-03-17 15:43:12+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:44:07.367554
9961,"=?utf-8?B?IFNlY3VyZSBZb3VyIFNwb3QgZm9yIFRoaXMgV2Vla+KAmXMgVG9w?=
	=?utf-8?B?IFdlYmluYXJzIQ==?=","""FlexJobs Events"" <feedback@email.flexjobs.com>",2025-03-17 15:38:23+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:44:07.937772
9960,"Can you claim the top spot in this weeks $5,000 =?UTF-8?B?TGVhZGVyYm9h?=
 =?UTF-8?B?cmQ/?=",betOcean <info@betocean.com>,2025-03-17 15:35:45+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:44:08.554045
9959,"=?UTF-8?B?VHdvIE1lbnRvcnNoaXAgRXZlbnRzIFRoaXMgV2Vl?=
 =?UTF-8?B?ayDigJMgTmV0d29yayB3aXRoIFByb2Zlc3Npb25hbHM=?=
 =?UTF-8?B?IGluIE1lbnRhbCBIZWFsdGgsIEFkVGVjaCwgRmlu?=
 =?UTF-8?B?YW5jZSAmIE1vcmUhIChab29tICYgSW4tUGVyc29uKQ==?=","""Michael Chin, The City Tutors"" <thecitymentors@thecitytutors.org>",2025-03-17 18:44:09.397346,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:44:09.397566
9957,=?utf-8?B?U2F5IGdvb2RieWUg8J+RiyB0byBtYW51YWwgc3ByZWFkc2hlZXRz?=,"""NerdWallet"" <nerdwallet@mail.nerdwallet.com>",2025-03-17 15:16:23+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:44:10.875412
9956,"Did You Forget to Save up to 50% on tickets, Fun Cards, & Passes?","""Aquatica Orlando"" <aquatica@m.seaworldparks.com>",2025-03-17 09:06:24-06:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:44:11.434709
9955,Welcome Spring with Huge Limited Time Savings,"""Tractor Supply Company"" <email@ea.tractorsupply.com>",2025-03-17 10:10:53-05:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:44:12.017697
9954,"Naeim, spring into action with exclusive homeowner tools","""Wells Fargo Online"" <wellsfargoonline@mail1.wellsfargo.com>",2025-03-17 09:02:07-06:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:44:12.588125
9953,"Tap into your =?UTF-8?B?aG9tZeKAmXMgZXF1aXR5IHdpdGggU29GaeKAmXM=?=
 competitive rate.",SoFi <no-reply@r.sofi.com>,2025-03-17 18:44:13.159799,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:44:13.160009
9952,"=?UTF-8?B?8J+NgA==?= FREE Onion Rings? Now =?UTF-8?B?dGhhdOKAmXM=?=
 lucky!",Burger King <promos-coming@your-way.bk.com>,2025-03-17 18:44:13.805823,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:44:13.805955
9951,"=?UTF-8?B?8J+NgCBMdWNreSBZb3UhIFN0LiBQYXRyaWNr4oCZcw==?= Day Flooring
 Deals Inside!","""Flooring Inc."" <customerassistance@flooringinc.com>",2025-03-17 18:44:14.383266,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:44:14.383538
9950,=?utf-8?b?U3ByaW5nIEhhcyBBcnJpdmVkIPCfjLggSGVyZSdzIDIwJSBPZmY=?=,Yardzen <yardzen@email.yardzen.com>,2025-03-17 15:02:17+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:44:14.988604
9949,=?UTF-8?B?QmlnIENoYW5nZXMuIEJldHRlciBSZXdhcmRzLiDwn5GM4oCL?=,"""Buffalo Wild Wings"" <reply@emailinfo.buffalowildwings.com>",2025-03-17 08:17:01-06:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:44:15.566803
9948,How Karina Went From Unemployed To 2 Senior-Level Offers In <70 Days,Austin Belcak <austin@cultivatedculture.com>,2025-03-17 18:44:16.178010,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:44:16.178209
9947,Up to 40% off TVs for the tourney?! WOW!,"""BJ's Wholesale Club"" <bjswholesaleclub@em.bjs.com>",2025-03-17 10:25:37-04:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:44:16.867880
9946,"03/17/25 Update: Lower your auto repair bills, Naeim",CarShield Quote <trivia@b4.popctrivia.com>,2025-03-17 14:23:11+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:44:17.469542
9945,"Your application to Infrastructure Operations Engineer (Remote
 Worldwide, NOT just US only) at Chocolatey Software",LinkedIn <jobs-noreply@linkedin.com>,2025-03-17 18:44:18.059955,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:44:18.060111
9944,Discover Which Meme Coins Are Mooning Right Now,"""Crypto.com"" <no-reply@news.crypto.com>",2025-03-17 18:44:18.639459,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:44:18.639565
9943,"=?utf-8?Q?Stay_Ahead_in_Remote_Work:_Latest_News,_Career_Insights_&_Expe?=
 =?utf-8?Q?rt_Tips?=",Virtual Vocations <newsletter@email.virtualvocations.com>,2025-03-17 14:10:53+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:44:19.212298
9942,"Please read: We're offering a fixed-rate personal loan to help with
 credit card debt.",SoFi <no-reply@r.sofi.com>,2025-03-17 18:44:19.911945,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:44:19.912133
9941,"Need $50k quickly, Naeim?",Credit Sesame <hello@updates.creditsesame.com>,2025-03-17 18:44:20.478352,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:44:20.478428
9940,=?utf-8?q?=5BFinal_24H_=E2=8F=B0=5D_Last_Chance_to_Get_Your_Rear_Camera_Deal!?=,Anna from Nexar <anna@getnexar.com>,2025-03-17 14:05:02+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:44:21.267685
9939,"Naeim, shopping for home or auto insurance made easy!","""Better Cover"" <bettercover@emails.better.com>",2025-03-17 14:03:20+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:44:21.952297
9938,Your food budgeting breakdown is here,"""Brigit"" <hello@mail.hellobrigit.com>",2025-03-17 14:01:19+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:44:22.708935
9937,Struggles with Crate Training?,Michele Lennon <michele@howtotrainadreamdog.com>,2025-03-17 18:44:23.341436,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:44:23.341669
9935,"=?utf-8?B?8J+NgCBVbmxvY2sgMTclIE9mZiAkMTcrIFNpdGV3aWRlIHdpdA==?=
 =?utf-8?B?aCBDb2RlIExVQ0tZMTchIPCfjYA=?=","""Walgreens"" <walgreens@eml.walgreens.com>",2025-03-17 08:52:46-05:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:44:24.757510
9934,"Learn for Free: 2D GameMaker, Godot Strategy, Unity Input & More","""Zenva Academy"" <noreply@zenva.com>",2025-03-17 08:25:41-05:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:44:25.441282
9932,Fast-tracking your credibility (without the long grind),Rudy Mawer <Rudy.Mawer@mawercapital.com>,2025-03-17 18:44:26.897229,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:44:26.897414
9931,Breakfast News: Eyes Turn To The Fed,"""The Motley Fool"" <fool@info.fool.com>",2025-03-17 13:23:04+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:44:27.634704
9930,"=?UTF-8?B?8J+NgCBXZWVrbHkgT3V0bG9vazogQ2FuIHRoZSBCdWxscyBPdXRs?=
 =?UTF-8?B?YXN0IHRoZSBGZWQ/?=","""eToro"" <no-reply@connect.etoro.com>",2025-03-17 07:21:50-06:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:44:28.292413
9929,Timeline: Trump's race against courts to deport alleged gang members under Alien Enemies Act,Yahoo <yahoo@daily.comms.yahoo.net>,2025-03-17 13:11:29+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:44:29.015866
9928,I went to St cloud hospital Orlando health 2 days...,Your Poinciana neighbors <reply@ss.email.nextdoor.com>,2025-03-17 18:44:29.696607,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:44:29.696801
9927,Member Exclusive: 26% off your entire regular menu priced order,"""Papa Johns"" <offers@promotions.papajohns.com>",2025-03-17 13:08:06+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:44:30.389899
9926,"No =?UTF-8?Q?Experience=3F=20No=20Problem!=20Earn=20=24=31=32-=24=31=36/h?=
 =?UTF-8?Q?r=20with=20Full=20Benefits=20at=20Modivcare?=","""Skylar Henderson"" <help@nogigiddy.com>",2025-03-17 07:06:10-05:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:44:30.975031
9925,=?UTF-8?B?8J+NgCBXaGF0IGFyZSBraWRzIGxlYXJuaW5nIHJpZ2h0IG5vdz8=?=,"""KinderCare Learning Centers"" <emailreply@email.kindercare.com>",2025-03-17 07:01:57-06:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:44:31.861975
9924,"Naeim, start a conversation with your new connection, Garrett",Garrett Alt via LinkedIn <invitations@linkedin.com>,2025-03-17 18:44:32.526171,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:44:32.526258
9922,"=?utf-8?B?JDIgT0ZGIE1hYyEgKE5vdyB0aGF04oCZcyB3b3J0aCBjaGFzaW5n?=
	=?utf-8?B?Likg8J+MiPCfjYA=?=","""MyPanera"" <panera@m1.panerabread.com>",2025-03-17 12:50:41+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:44:33.869420
9921,St. Patrick's Day Savings! 30% Off Flowers & More!,"=?UTF-8?B?RnJvbSBZb3UgRmxvd2Vycw==?=
 <FromYouFlowers@email.fromyouflowers.com>",2025-03-17 12:12:08+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:44:34.620536
9920,"=?UTF-8?B?Q29u86CAgW7zoICBZWPzoICBdCDzoICBd/OggIFp86CAgXTzoICBaCDzoICBQ/OggIFv86CAgW3zoICBcPOggIFhdGnzoICBYmlsafOggIF086CAgXnzoICBOiBEafOggIFz86CAgWNvdvOggIFl86CAgXLzoICB?=
 =?UTF-8?B?IGVo86CAgQ==?=
 =?UTF-8?B?YfOggIFybfOggIFv86CAgW55IfOggIE=?=","=?UTF-8?B?ZWjzoICBYfOggIFybfOggIE=?=
 =?UTF-8?B?b25586CAgQ==?=
 =?UTF-8?B?LmNv86CAgW0g86CAgUnzoICBbvOggIFmb/OggIE=?= <tpgqnidgqeyk@shxinyifm.com>",2025-03-17 12:24:21+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:44:35.303970
9919,=?utf-8?b?TGFzdCBjaGFuY2UgdG8gc2F2ZSAyMCUg4oC877iP?=,Nanit <hello@email.nanit.com>,2025-03-17 12:13:11+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:44:35.966165
9918,=?utf-8?Q?New_Gen_AI_Images_on_Hyperstack-_Try_Now=F0=9F=92=BB?=,Hyperstack <hyperstack@nexgencloud.com>,2025-03-17 13:11:45+01:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:44:36.753564
9917,Final Call: 66% Off Norton Antivirus Plus.,"""Norton"" <norton@emails.norton.com>",2025-03-17 06:06:32-06:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:44:37.561245
9915,=?utf-8?B?VE9EQVkgT05MWSEgRm91ciBleHRyYS1sdWNreSBkZWFscy4g8J+NgA==?=,"""Shark Home | Email Exclusive"" <sharkhome@us.e.sharkninja.com>",2025-03-17 07:54:42-04:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:44:39.093571
9914,Reimagining your home sweet home with Arch Studio,=?UTF-8?B?TWFjeSdz?= <shop@emails.macys.com>,2025-03-17 11:36:21+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:44:39.732947
9913,New career opportunities at Dynatrace,careers.dynatrace@noreply.jobs2web.com,2025-03-17 11:18:49+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:44:40.312996
9912,=?utf-8?B?4piYIE5hZWltLCBpdOKAmXMgeW91ciBsdWNreSBkYXkg4piY?=,"""SUBWAY Restaurants"" <news@subs.subway.com>",2025-03-17 18:44:41.005263,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:44:41.005579
9911,"=?UTF-8?B?4piY77iPRmVlbGluZyBsdWNreT8gR2V0IDUgYm94ZXMgb2YgSy1D?=
 =?UTF-8?B?dXDCriBwb2RzIGZvciAkNTU=?=","""Keurig"" <keurig@em.keurig.com>",2025-03-17 05:14:48-06:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:44:41.848772
9908,"=?UTF-8?q?Naeim,_2025_Mortgage_Relief_for_Homeowners_=E2=9E=9D?=",Susan S <susan.s@housesolutionhub.com>,2025-03-17 10:06:32+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:44:43.838347
9906,=?utf-8?B?4piVIFdvcmtpbmcgZnJvbSBzcGFjZQ==?=,Morning Brew <crew@morningbrew.com>,2025-03-17 18:44:45.124003,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:44:45.124086
9905,"16.9-Oz La Tourangelle Toasted Sesame Oil $6.48 w/ S&S + Free
 Shipping w/ Prime or on $35+",Slickdeals Alerts <deals@da.slickdeals.net>,2025-03-17 18:44:45.961743,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:44:45.961957
9903,10 DAYS OF DEALS! Day 1: $120 Off This U.S. GENERAL Full-Bank Service Cart,=?UTF-8?B?SGFyYm9yIEZyZWlnaHQ=?= <hft@em.harborfreight.com>,2025-03-17 04:49:35+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:44:47.287424
9902,"4-Piece 4.5-Qt Cuisinart Preferred Pan Set w/ Steamer & Cover
 (Nouveau Navy) for $23 at Amazon",Slickdeals Alerts <deals@da.slickdeals.net>,2025-03-17 18:44:47.994558,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:44:47.994611
9901,Your online test is pending,AgileEngine Careers <careers@agileengine.net>,2025-03-17 04:07:23+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:44:48.618021
