Email ID,Subject,From,Date,Is Job Related,Company,Position,Status,Job URL,Deadline,Notes,Confidence,Analysis Method,Matched Keywords,Analysis Time
9988,"=?UTF-8?B?QnJldyBhIGxhdHRlIG9mIGx1Y2sgd2l0aCA1IGJveGVzIGZvciAk?=
 =?UTF-8?B?NTUg8J+NgA==?=","""Keurig"" <keurig@em.keurig.com>",2025-03-17 15:13:56-06:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:11:11.337259
9987,Your Weekly Business Report from Solo,"""Solo"" <hello@send.worksolo.com>",2025-03-17 21:13:52+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:11:11.960545
9986,Explore Other Finance Options,Tesla <noreply@tesla.com>,2025-03-17 22:11:12.580511,True,Unknown Company,pre,Applied,,,,0.7,traditional,"application,cv,career",2025-03-17T18:11:12.580562
9985,"Naeim, It's Your Lucky Day! Get 12% Off Your Outdoor Kitchen",Aly McPherson <amcpherson@rtaoutdoor.com>,2025-03-17 17:03:56-04:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:11:13.187497
9984,Your funds are being transferred,Uber Pro Card App <uberprocard@info.branchapp.com>,2025-03-17 22:11:13.833207,True,Unknown Company,Unknown Position,Applied,,,,0.7,traditional,"job,cv",2025-03-17T18:11:13.833291
9983,"=?UTF-8?Q?=E2=80=9Csoftware_developer=E2=80=9D:_Joinrs_US_-?=
 =?UTF-8?Q?_Junior_Software_Engineer_and_more?=",LinkedIn Job Alerts <jobalerts-noreply@linkedin.com>,2025-03-17 22:11:14.431360,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:11:14.431664
9982,Do You Know Your Credit Score?,"""Equifax"" <info@e.equifax.com>",2025-03-17 14:37:50-06:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:11:15.012430
9981,=?utf-8?B?8J+SqiBBcHBseSBmb3IgSm9icyBGYXN0ZXIgd2l0aCBBcHBsaWNhdGlvbiBLaXRz?=,Aidan at AIApply <hello@mail.aiapply.co>,2025-03-17 20:42:54+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:11:15.660658
9980,Hello Naeim get the best deals now!,"""Matt Greenhow at Chrysler Jeep Dodge Posner Park 	""
 <MattGreenhow@PosnerParkChryslerDodgeJeepRamFIAT.cmdlr.com>",2025-03-17 20:36:57+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:11:16.261971
9979,"=?UTF-8?B?V29ybGTigJlzIFJpY2hlc3QgTWFuIFN1Z2dlc3RzIE1hcmtldCBD?=
 =?UTF-8?B?cnVzaGluZyDigJhTdG9ybeKAmSBpcyBvbiB0aGUgV2F5?=","=?UTF-8?B?QmlsbGlvbmFpcmXigJlzIFN0YXJrIFdhcm5pbmcgfCBQYXVsIFRob21w?=
 =?UTF-8?B?c29uIEAgWVdD?=
 <guide@thisis.yourwindofchanges.com>",2025-03-17 14:09:49-06:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:11:16.903155
9978,"=?UTF-8?B?8J+SsiBUaGVzZSBkZWFscyBhcmUgYXMgbHVj?=
 =?UTF-8?B?a3kgYXMgYSBmb3VyLWxlYWYgY2xvdmVyLg==?=",DICK'S Sporting Goods  <DSG@e.dcsg.com>,2025-03-17 20:15:05+00:00,False,Unknown Company,Unknown Position,Applied,,,,0.0,traditional,,2025-03-17T18:11:17.605513
9977,List THESE niches for $10k/month PROFIT,Cassiy Johnson <Info=cassiyjohnson.com@f.kajabimail.net>,2025-03-17 20:11:14+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:11:18.199710
9976,It's Your Lucky Day,"""The Motley Fool"" <fool@info.fool.com>",2025-03-17 20:09:16+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:11:18.801566
9975,"Naeim, Review Your March 2025 Scores Today","""3 Bureau Credit Scores"" <info@myrealtyhomes.com>",2025-03-17 20:07:16+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:11:19.416288
9974,=?UTF-8?B?WW914oCZdmUgc3RhcnRlZCBzdHJvbmcgb24gUFM1?=,"""PlayStation"" <email@email.playstation.com>",2025-03-17 14:02:31-06:00,False,Unknown Company,Unknown Position,Applied,,,,0.0,traditional,,2025-03-17T18:11:20.045413
9973,See Everything Waterbrooke Has To Offer Now!,Mattamy Homes =?utf-8?b?4oCT?= Orlando <mattamyhomes@mattamyhomes.com>,2025-03-17 19:37:18+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:11:20.624178
9972,March Offer From AARP,"""March Specials"" <maple@facinguphealth.com>",2025-03-17 12:36:17+08:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:11:21.211748
9971,30% TCO Reductions in Cloud | Rubrik,Sameer Saifulla <sameer.saifulla@rubrik.com>,2025-03-17 12:31:23-07:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:11:21.814660
9970,"[GitHub] A fine-grained personal access token has been added to your
 account",GitHub <noreply@github.com>,2025-03-17 12:30:56-07:00,False,Unknown Company,Unknown Position,Applied,,,,0.0,traditional,,2025-03-17T18:11:22.492865
9969,Now's the Time! Trade in & Level Up Your Apple Experience!,"""Costco Wholesale"" <Costco@digital.costco.com>",2025-03-17 19:24:35+00:00,False,Unknown Company,Unknown Position,Applied,,,,0.0,traditional,,2025-03-17T18:11:23.134477
9968,FORE Backend Engineer - Feb 25 Application,support@foreenterprise.com,2025-03-17 12:22:34-07:00,True,Unknown Company,Unknown Position,In Progress,,,,0.9,traditional,thank you for applying,2025-03-17T18:11:23.829762
9967,"=?utf-8?B?8J+SmiBUaW1lIElzIFJ1bm5pbmcgT3V0IPCfkpogJDE1IE9GRiBBaXJTd2lybCBC?=
 =?utf-8?B?b3R0bGUgV2FybWVy?=","""Baby Brezza"" <cs@babybrezza.com>",2025-03-17 15:09:22-04:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:11:24.438523
9966,Limit Raise - 03/17,"""Rise - Limit Reach."" <br.response@borrowrise.com>",2025-03-17 19:05:14+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:11:25.149416
9965,"Buy 2 Windows/Doors, Get the 3rd 60% Off*","""Renewal by Andersen"" <cooking@b2.commandcooking.com>",2025-03-17 18:59:58+00:00,False,Unknown Company,Unknown Position,Applied,,,,0.0,traditional,,2025-03-17T18:11:25.805565
9964,"=?UTF-8?Q?=E2=80=9Csoftware_engineer=E2=80=9D:_True_Scout_P?=
 =?UTF-8?Q?artners_-_DevOps_Engineer_and_more?=",LinkedIn Job Alerts <jobalerts-noreply@linkedin.com>,2025-03-17 22:11:26.391696,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:11:26.391962
9963,"Space Toggles, Input Magic, and Shader Alternatives",CodePen<support@codepen.io>,2025-03-17 18:51:21+00:00,True,Unknown Company,Unknown Position,Applied,,,,0.7,traditional,"cv,role",2025-03-17T18:11:27.796437
9962,Save Big: $110 Discount on Blue Apron - Order Now!,"""Blue Apron Meal Delivery"" <mepb191@mepbrid.com>",2025-03-17 11:45:08-07:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:11:28.469311
9961,Dine your way to $5 bonus cash back,"""T-Mobile Dining Rewards"" <t-mobiledining@email.rewardsnetwork.com>",2025-03-17 12:41:45-06:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:11:29.042526
9960,"80-Count 13-Gallon Hefty Ultra Strong Tall Kitchen Trash Bags $10.17
 w/ S&S + Free Shipping w/ Prime or on $35+",Slickdeals Alerts <deals@da.slickdeals.net>,2025-03-17 22:11:29.686063,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:11:29.686194
9959,"Naeim, Confirm Your Loan Request - Thank you","""noreply@emeraldgreenloans.com"" <newsletter@alphastreamloans.com>",2025-03-17 13:32:05-04:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:11:30.327836
9958,RapidAPI - Test 'API Healthcheck' failed 377 consecutive times.,RapidAPI Testing <testing@rapidapi.com>,2025-03-17 22:11:31.083047,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:11:31.083366
9957,NEW COUPONS & DEALS! Over 100 Ways to Help You Save on Top Tools.,=?UTF-8?B?SGFyYm9yIEZyZWlnaHQ=?= <hft@em.harborfreight.com>,2025-03-17 18:23:39+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:11:31.708191
9956,"=?UTF-8?q?Naeim,_2025_Mortgage_Relief_for_Homeowners_=E2=9E=9D?=",Kelly M <kelly.m@homeaid101.com>,2025-03-17 18:18:20+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:11:32.420491
9955,=?UTF-8?B?4pqg77iPIFdBUk5JTkcg4pqg77iP?= MAY CONTAIN DEALS,Wyze <no-reply@hello.wyze.com>,2025-03-17 22:11:33.057102,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:11:33.057180
9954,Experiencing Erectile Dysfunction? Click here for support,"""Hims - ED Health Partnership"" <Hydragenerallyusesoxygen@balancedliving.sportsfocusnow.com>	",2025-03-17 22:11:33.796405,False,Unknown Company,Unknown Position,Applied,,,,0.0,traditional,role,2025-03-17T18:11:33.796480
9953,Quick! Come back and save up to 30% on Passes and Fun Cards before it's gone!,"""SeaWorld Orlando"" <seaworld@m.seaworldparks.com>",2025-03-17 12:02:28-06:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:11:34.388244
9952,"You have to check out Best Buy Tech Fest! Take advantage of these
 amazing deals",Best Buy <BestBuy@email.bestbuy.com>,2025-03-17 22:11:35.027570,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:11:35.027618
9951,=?utf-8?B?QmUgVGVrbydzIGdvb2QgbHVjayBjaGFybSDwn42A?=,"""Fetch Pet Insurance"" <gofetch@email.fetchpet.com>",2025-03-17 13:49:40-04:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:11:35.699439
9950,Trump Just Dropped a Bombshell | [ March 17 ],"=?UTF-8?B?VHJ1bXDigJlzIE1pZG5pZ2h0IFVsdGltYXR1bSAjRnVuZCBGbHV4ZXMg?=
 =?UTF-8?B?VGVhbQ==?=
 <support@portfolio.fundfluxes.com>",2025-03-17 11:14:01-06:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:11:36.415209
9949,Insufficient funds notice/Extra Day Grace Period,Wells Fargo <alerts@notify.wellsfargo.com>,2025-03-17 22:11:37.017343,False,Unknown Company,Unknown Position,Applied,,,,0.0,traditional,,2025-03-17T18:11:37.017431
9948,Thank you for completing your virtual interview with Target!,Target Careers <interviews@hirevue.com>,2025-03-17 22:11:37.745097,True,Unknown Company,Unknown Position,Interview,,,,0.9,traditional,interview with,2025-03-17T18:11:37.745231
9947,=?UTF-8?Q?10=20new=20jobs=20match=20your=20job=20search?=,=?UTF-8?Q?JobLeads?= <mailer@jobleads.com>,2025-03-17 18:46:22+01:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:11:38.542591
9946,Registration now open: AWS re:Inforce 2025,Amazon Web Services <aws-marketing-email-replies@amazon.com>,2025-03-17 17:41:41+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:11:39.182630
9945,=?UTF-8?B?SG9zdCBsaWtlIE1hcnRoYSEgVXAgdG8gNTAlIE9mZiDwn42977iP?=,"""JCPenney"" <JCPenney@email.jcpenney.com>",2025-03-17 11:34:15-06:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:11:39.898343
9944,=?UTF-8?B?8J+NgCBMdWNreSBZb3UsIEl04oCZcw==?= Dunk Time!,KFC <email@colonelsclub.kfc.com>,2025-03-17 22:11:40.522154,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:11:40.522264
9943,https://www.kissimmee.gov/Parks-Recreation-Events/...,Your Poinciana neighbors <reply@ss.email.nextdoor.com>,2025-03-17 22:11:41.230163,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:11:41.230452
9942,=?UTF-8?Q?Get_zero_trading_fees_on_your_next_trade_=E2=80=94_on_us!?=,Coinbase <info@mail.coinbase.com>,2025-03-17 17:18:38+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:11:41.807948
9941,"=?UTF-8?B?8J+aqCDwnZmO8J2ZnfCdmaTwnZmY8J2ZoPCdmZ4=?=
 =?UTF-8?B?8J2Zo/CdmZwg8J2ZjvCdmanwnZmW8J2ZqfCdmZrwnZmi?=
 =?UTF-8?B?8J2ZmvCdmaPwnZmpOiDwnZmP8J2Zp/CdmarwnZmi?=
 =?UTF-8?B?8J2ZpSDwnZmr8J2ZqC4g8J2ZlfCdmZrwnZmh8J2Zmg==?=
 =?UTF-8?B?8J2Zo/CdmajwnZmg8J2ZrvCdma7igJTwnZmB8J2Zng==?=
 =?UTF-8?B?8J2Zo/CdmZkg8J2ZivCdmarwnZmpIPCdmZLwnZmd8J2Zlg==?=
 =?UTF-8?B?8J2ZqSDwnZmD8J2ZlvCdmaXwnZml8J2ZmvCdmaPwnZma?=
 =?UTF-8?B?8J2ZmSB8IE1hciAxNywgMjAyNQ==?=",=?UTF-8?Q?Trump=E2=80=99s_Bold_Move_=E2=80=A2_Martin_Kirkwood_=7C_TSS_?= <news@e.thestockstandout.com>,2025-03-17 17:18:24+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:11:42.376684
9940,"=?UTF-8?B?Q2hlY2sgaXQgb3V0IPCfkYAgTGltaXRlZC10aW1lIHNhdmluZ3Mg?=
 =?UTF-8?B?anVzdCBmb3IgeW91?=","""PetSmart"" <PetSmart@mail.petsmart.com>",2025-03-17 11:15:07-06:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:11:43.084988
9939,Making progress on your 2025 financial goals?,"""Newrez"" <hello@eml.newrez.com>",2025-03-17 11:04:46-06:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:11:43.888712
9938,"Webull Premium, The Next Level of Your Brokerage Experience",Webull <noreply@marketing.webull.com>,2025-03-17 17:04:39+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:11:44.605858
9937,"HEY, DON'T FORGET: YOUR 25% OFF COUPON EXPIRES SOON!","=?UTF-8?B?U3RvcmUgTWFuYWdlciwgSGFyYm9yIEZyZWlnaHQ=?=
 <hft@em.harborfreight.com>",2025-03-17 17:01:51+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:11:45.187612
9936,"=?UTF-8?Q?=E2=80=9Csoftware_engineer=E2=80=9D:_True_Scout_P?=
 =?UTF-8?Q?artners_-_DevOps_Engineer_and_more?=",LinkedIn Job Alerts <jobalerts-noreply@linkedin.com>,2025-03-17 22:11:45.854753,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:11:45.854862
9935,EXTENDED: Special $59.99 Ticket Offer,"""SeaWorld Orlando"" <seaworld@m.seaworldparks.com>",2025-03-17 10:35:47-06:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:11:46.553155
9934,"Exciting  java software engineer  Job Openings near mantua OH, Naeim","""Employment America Guide"" <help@jobs1.employmentforamerica.com>",2025-03-17 16:41:22+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:11:47.284033
9933,Thank you for your application!,AgileEngine Careers <careers@agileengine-team.com>,2025-03-17 16:31:08+00:00,True,Unknown Company,Unknown Position,Applied,,,,0.9,traditional,"thank you for your application,interview with",2025-03-17T18:11:48.161411
9932,"Naeim, Join the ultimate job search.","""Employment America"" <help@jobs1.employmentforamerica.com>",2025-03-17 16:29:37+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:11:48.741068
9931,In-Stock Supplies for Every Job,Home Depot Pro <homedepotpro@mg.homedepot.com>,2025-03-17 22:11:49.420581,False,Unknown Company,Unknown Position,Applied,,,,0.0,traditional,job,2025-03-17T18:11:49.420832
9930,"=?UTF-8?B?8J+MuCBVcCB0byA0MCUgb2Zm4oCUU3ByaW5nIGRlYWxzIGFyZSBp?=
 =?UTF-8?B?biBibG9vbSE=?=","""myQ Updates"" <myqinfo@info.chamberlain.com>",2025-03-17 10:05:43-06:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:11:50.024308
9929,=?utf-8?Q?An=20Easy=20Way=20To=20Ensure=20Cash=20Flow......?=,Taxbox <taxboxrefund@108654806.mailchimpapp.com>,2025-03-17 16:04:41+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:11:50.648390
9928,Unlock Your St. =?UTF-8?B?UGFkZHnigJlz?= Day Discount,Sunday <hello@getsunday.com>,2025-03-17 22:11:51.226165,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:11:51.226291
9927,Eyelit Technologies - Technical Support Engineer II - East Coast,Eyelit Technologies <recruiting+349645032@applytojob.com>,2025-03-17 16:02:37+00:00,True,Unknown Company,team,Rejected,,,,0.9,traditional,thank you for your interest,2025-03-17T18:11:51.798284
9926,"Naeim, Your Updated Car Insurance Options Are Here",Auto Quotes <words@smtp1.wordthirst.com>,2025-03-17 12:06:09-04:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:11:52.594615
9925,=?utf-8?Q?Your=20OpenAI=20code=20is=20370844?=,OpenAI <noreply@tm.openai.com>,2025-03-17 15:57:47+00:00,False,Unknown Company,Unknown Position,Applied,,,,0.0,traditional,,2025-03-17T18:11:53.225192
9924,Multiple pests =?UTF-8?B?4oaS?= 1 product,DIY Pest Control <no-reply@diypestcontrol.com>,2025-03-17 22:11:53.796596,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:11:53.796685
9923,=?utf-8?B?RG9uJ3QgTWlzcyBZb3VyIDI1JSBPZmYgQ291cG9uIPCfjYA=?=,"""Bed Bath & Beyond"" <email@promotion.bedbathandbeyond.com>",2025-03-17 15:43:12+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:11:54.446208
9922,"=?utf-8?B?IFNlY3VyZSBZb3VyIFNwb3QgZm9yIFRoaXMgV2Vla+KAmXMgVG9w?=
	=?utf-8?B?IFdlYmluYXJzIQ==?=","""FlexJobs Events"" <feedback@email.flexjobs.com>",2025-03-17 15:38:23+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:11:55.047702
9921,"Can you claim the top spot in this weeks $5,000 =?UTF-8?B?TGVhZGVyYm9h?=
 =?UTF-8?B?cmQ/?=",betOcean <info@betocean.com>,2025-03-17 15:35:45+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:11:55.668357
9920,"=?UTF-8?B?VHdvIE1lbnRvcnNoaXAgRXZlbnRzIFRoaXMgV2Vl?=
 =?UTF-8?B?ayDigJMgTmV0d29yayB3aXRoIFByb2Zlc3Npb25hbHM=?=
 =?UTF-8?B?IGluIE1lbnRhbCBIZWFsdGgsIEFkVGVjaCwgRmlu?=
 =?UTF-8?B?YW5jZSAmIE1vcmUhIChab29tICYgSW4tUGVyc29uKQ==?=","""Michael Chin, The City Tutors"" <thecitymentors@thecitytutors.org>",2025-03-17 22:11:56.266615,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:11:56.266870
9919,"Spring Savings on Patio Sets, Apparel & More!","""Costco Wholesale"" <Costco@digital.costco.com>",2025-03-17 15:23:47+00:00,False,Unknown Company,Unknown Position,Applied,,,,0.0,traditional,,2025-03-17T18:11:56.913335
9918,=?utf-8?B?U2F5IGdvb2RieWUg8J+RiyB0byBtYW51YWwgc3ByZWFkc2hlZXRz?=,"""NerdWallet"" <nerdwallet@mail.nerdwallet.com>",2025-03-17 15:16:23+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:11:57.613330
9917,"Did You Forget to Save up to 50% on tickets, Fun Cards, & Passes?","""Aquatica Orlando"" <aquatica@m.seaworldparks.com>",2025-03-17 09:06:24-06:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:11:58.303778
9916,Welcome Spring with Huge Limited Time Savings,"""Tractor Supply Company"" <email@ea.tractorsupply.com>",2025-03-17 10:10:53-05:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:11:58.878757
9915,"Naeim, spring into action with exclusive homeowner tools","""Wells Fargo Online"" <wellsfargoonline@mail1.wellsfargo.com>",2025-03-17 09:02:07-06:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:11:59.485365
9914,"Tap into your =?UTF-8?B?aG9tZeKAmXMgZXF1aXR5IHdpdGggU29GaeKAmXM=?=
 competitive rate.",SoFi <no-reply@r.sofi.com>,2025-03-17 22:12:00.118882,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:12:00.119160
9913,"=?UTF-8?B?8J+NgA==?= FREE Onion Rings? Now =?UTF-8?B?dGhhdOKAmXM=?=
 lucky!",Burger King <promos-coming@your-way.bk.com>,2025-03-17 22:12:00.741637,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:12:00.741889
9912,"=?UTF-8?B?8J+NgCBMdWNreSBZb3UhIFN0LiBQYXRyaWNr4oCZcw==?= Day Flooring
 Deals Inside!","""Flooring Inc."" <customerassistance@flooringinc.com>",2025-03-17 22:12:04.123592,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:12:04.123948
