Email ID,Subject,From,Date,Is Job Related,Company,Position,Status,Job URL,Deadline,Notes,Confidence,Analysis Method,Matched Keywords,Analysis Time
9951,"=?UTF-8?B?8J+NgA==?= FREE Onion Rings? Now =?UTF-8?B?dGhhdOKAmXM=?=
 lucky!",Burger King <promos-coming@your-way.bk.com>,2025-03-17 18:51:50.066479,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:51:50.066550
9950,"=?UTF-8?B?8J+NgCBMdWNreSBZb3UhIFN0LiBQYXRyaWNr4oCZcw==?= Day Flooring
 Deals Inside!","""Flooring Inc."" <customerassistance@flooringinc.com>",2025-03-17 18:51:50.609354,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:51:50.609633
9949,=?utf-8?b?U3ByaW5nIEhhcyBBcnJpdmVkIPCfjLggSGVyZSdzIDIwJSBPZmY=?=,Yardzen <yardzen@email.yardzen.com>,2025-03-17 15:02:17+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:51:51.177551
9948,=?UTF-8?B?QmlnIENoYW5nZXMuIEJldHRlciBSZXdhcmRzLiDwn5GM4oCL?=,"""Buffalo Wild Wings"" <reply@emailinfo.buffalowildwings.com>",2025-03-17 08:17:01-06:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:51:51.751256
9947,How Karina Went From Unemployed To 2 Senior-Level Offers In <70 Days,Austin Belcak <austin@cultivatedculture.com>,2025-03-17 18:51:52.312465,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:51:52.312556
9946,Up to 40% off TVs for the tourney?! WOW!,"""BJ's Wholesale Club"" <bjswholesaleclub@em.bjs.com>",2025-03-17 10:25:37-04:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:51:52.902689
9945,"03/17/25 Update: Lower your auto repair bills, Naeim",CarShield Quote <trivia@b4.popctrivia.com>,2025-03-17 14:23:11+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:51:53.667150
9944,"Your application to Infrastructure Operations Engineer (Remote
 Worldwide, NOT just US only) at Chocolatey Software",LinkedIn <jobs-noreply@linkedin.com>,2025-03-17 18:51:54.246201,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:51:54.246379
9943,Discover Which Meme Coins Are Mooning Right Now,"""Crypto.com"" <no-reply@news.crypto.com>",2025-03-17 18:51:54.796672,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:51:54.796881
9942,"=?utf-8?Q?Stay_Ahead_in_Remote_Work:_Latest_News,_Career_Insights_&_Expe?=
 =?utf-8?Q?rt_Tips?=",Virtual Vocations <newsletter@email.virtualvocations.com>,2025-03-17 14:10:53+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:51:55.504191
9941,"Please read: We're offering a fixed-rate personal loan to help with
 credit card debt.",SoFi <no-reply@r.sofi.com>,2025-03-17 18:51:56.095342,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:51:56.095621
9940,"Need $50k quickly, Naeim?",Credit Sesame <hello@updates.creditsesame.com>,2025-03-17 18:51:56.851269,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:51:56.851373
9939,=?utf-8?q?=5BFinal_24H_=E2=8F=B0=5D_Last_Chance_to_Get_Your_Rear_Camera_Deal!?=,Anna from Nexar <anna@getnexar.com>,2025-03-17 14:05:02+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:51:57.414790
9938,"Naeim, shopping for home or auto insurance made easy!","""Better Cover"" <bettercover@emails.better.com>",2025-03-17 14:03:20+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:51:57.967461
9937,Your food budgeting breakdown is here,"""Brigit"" <hello@mail.hellobrigit.com>",2025-03-17 14:01:19+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:51:58.555817
9936,Struggles with Crate Training?,Michele Lennon <michele@howtotrainadreamdog.com>,2025-03-17 18:51:59.208411,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:51:59.208614
9934,"=?utf-8?B?8J+NgCBVbmxvY2sgMTclIE9mZiAkMTcrIFNpdGV3aWRlIHdpdA==?=
 =?utf-8?B?aCBDb2RlIExVQ0tZMTchIPCfjYA=?=","""Walgreens"" <walgreens@eml.walgreens.com>",2025-03-17 08:52:46-05:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:52:00.369054
9933,"Learn for Free: 2D GameMaker, Godot Strategy, Unity Input & More","""Zenva Academy"" <noreply@zenva.com>",2025-03-17 08:25:41-05:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:52:00.949616
9931,Fast-tracking your credibility (without the long grind),Rudy Mawer <Rudy.Mawer@mawercapital.com>,2025-03-17 18:52:02.218630,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:52:02.218822
9930,Breakfast News: Eyes Turn To The Fed,"""The Motley Fool"" <fool@info.fool.com>",2025-03-17 13:23:04+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:52:03.758998
9929,"=?UTF-8?B?8J+NgCBXZWVrbHkgT3V0bG9vazogQ2FuIHRoZSBCdWxscyBPdXRs?=
 =?UTF-8?B?YXN0IHRoZSBGZWQ/?=","""eToro"" <no-reply@connect.etoro.com>",2025-03-17 07:21:50-06:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:52:04.335734
9928,Timeline: Trump's race against courts to deport alleged gang members under Alien Enemies Act,Yahoo <yahoo@daily.comms.yahoo.net>,2025-03-17 13:11:29+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:52:04.941520
9927,I went to St cloud hospital Orlando health 2 days...,Your Poinciana neighbors <reply@ss.email.nextdoor.com>,2025-03-17 18:52:05.660083,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:52:05.660164
9926,Member Exclusive: 26% off your entire regular menu priced order,"""Papa Johns"" <offers@promotions.papajohns.com>",2025-03-17 13:08:06+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:52:06.378125
9925,"No =?UTF-8?Q?Experience=3F=20No=20Problem!=20Earn=20=24=31=32-=24=31=36/h?=
 =?UTF-8?Q?r=20with=20Full=20Benefits=20at=20Modivcare?=","""Skylar Henderson"" <help@nogigiddy.com>",2025-03-17 07:06:10-05:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:52:07.020126
9924,=?UTF-8?B?8J+NgCBXaGF0IGFyZSBraWRzIGxlYXJuaW5nIHJpZ2h0IG5vdz8=?=,"""KinderCare Learning Centers"" <emailreply@email.kindercare.com>",2025-03-17 07:01:57-06:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:52:07.708030
9923,"Naeim, start a conversation with your new connection, Garrett",Garrett Alt via LinkedIn <invitations@linkedin.com>,2025-03-17 18:52:08.277772,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:52:08.278014
9921,"=?utf-8?B?JDIgT0ZGIE1hYyEgKE5vdyB0aGF04oCZcyB3b3J0aCBjaGFzaW5n?=
	=?utf-8?B?Likg8J+MiPCfjYA=?=","""MyPanera"" <panera@m1.panerabread.com>",2025-03-17 12:50:41+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:52:09.562175
9920,St. Patrick's Day Savings! 30% Off Flowers & More!,"=?UTF-8?B?RnJvbSBZb3UgRmxvd2Vycw==?=
 <FromYouFlowers@email.fromyouflowers.com>",2025-03-17 12:12:08+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:52:10.140092
9919,"=?UTF-8?B?Q29u86CAgW7zoICBZWPzoICBdCDzoICBd/OggIFp86CAgXTzoICBaCDzoICBQ/OggIFv86CAgW3zoICBcPOggIFhdGnzoICBYmlsafOggIF086CAgXnzoICBOiBEafOggIFz86CAgWNvdvOggIFl86CAgXLzoICB?=
 =?UTF-8?B?IGVo86CAgQ==?=
 =?UTF-8?B?YfOggIFybfOggIFv86CAgW55IfOggIE=?=","=?UTF-8?B?ZWjzoICBYfOggIFybfOggIE=?=
 =?UTF-8?B?b25586CAgQ==?=
 =?UTF-8?B?LmNv86CAgW0g86CAgUnzoICBbvOggIFmb/OggIE=?= <tpgqnidgqeyk@shxinyifm.com>",2025-03-17 12:24:21+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:52:10.779451
9918,=?utf-8?b?TGFzdCBjaGFuY2UgdG8gc2F2ZSAyMCUg4oC877iP?=,Nanit <hello@email.nanit.com>,2025-03-17 12:13:11+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:52:11.394876
9917,=?utf-8?Q?New_Gen_AI_Images_on_Hyperstack-_Try_Now=F0=9F=92=BB?=,Hyperstack <hyperstack@nexgencloud.com>,2025-03-17 13:11:45+01:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:52:12.001408
9916,Final Call: 66% Off Norton Antivirus Plus.,"""Norton"" <norton@emails.norton.com>",2025-03-17 06:06:32-06:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:52:12.750743
9914,=?utf-8?B?VE9EQVkgT05MWSEgRm91ciBleHRyYS1sdWNreSBkZWFscy4g8J+NgA==?=,"""Shark Home | Email Exclusive"" <sharkhome@us.e.sharkninja.com>",2025-03-17 07:54:42-04:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:52:13.934990
9913,Reimagining your home sweet home with Arch Studio,=?UTF-8?B?TWFjeSdz?= <shop@emails.macys.com>,2025-03-17 11:36:21+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:52:14.528257
9912,New career opportunities at Dynatrace,careers.dynatrace@noreply.jobs2web.com,2025-03-17 11:18:49+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:52:15.153388
9911,=?utf-8?B?4piYIE5hZWltLCBpdOKAmXMgeW91ciBsdWNreSBkYXkg4piY?=,"""SUBWAY Restaurants"" <news@subs.subway.com>",2025-03-17 18:52:15.760970,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:52:15.761120
9910,"=?UTF-8?B?4piY77iPRmVlbGluZyBsdWNreT8gR2V0IDUgYm94ZXMgb2YgSy1D?=
 =?UTF-8?B?dXDCriBwb2RzIGZvciAkNTU=?=","""Keurig"" <keurig@em.keurig.com>",2025-03-17 05:14:48-06:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:52:16.391750
9907,"=?UTF-8?q?Naeim,_2025_Mortgage_Relief_for_Homeowners_=E2=9E=9D?=",Susan S <susan.s@housesolutionhub.com>,2025-03-17 10:06:32+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:52:18.254756
9905,=?utf-8?B?4piVIFdvcmtpbmcgZnJvbSBzcGFjZQ==?=,Morning Brew <crew@morningbrew.com>,2025-03-17 18:52:19.465954,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:52:19.466174
9904,"16.9-Oz La Tourangelle Toasted Sesame Oil $6.48 w/ S&S + Free
 Shipping w/ Prime or on $35+",Slickdeals Alerts <deals@da.slickdeals.net>,2025-03-17 18:52:20.067563,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:52:20.067756
9902,10 DAYS OF DEALS! Day 1: $120 Off This U.S. GENERAL Full-Bank Service Cart,=?UTF-8?B?SGFyYm9yIEZyZWlnaHQ=?= <hft@em.harborfreight.com>,2025-03-17 04:49:35+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:52:21.267548
9901,"4-Piece 4.5-Qt Cuisinart Preferred Pan Set w/ Steamer & Cover
 (Nouveau Navy) for $23 at Amazon",Slickdeals Alerts <deals@da.slickdeals.net>,2025-03-17 18:52:21.959176,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T14:52:21.959264
