Email ID,Subject,From,Date,Is Job Related,Company,Position,Status,Job URL,Deadline,Notes,Confidence,Analysis Method,Matched Keywords,Analysis Time
9985,=?utf-8?B?8J+SqiBBcHBseSBmb3IgSm9icyBGYXN0ZXIgd2l0aCBBcHBsaWNhdGlvbiBLaXRz?=,Aidan at AIApply <hello@mail.aiapply.co>,2025-03-17 20:42:54+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:00:40.608405
9984,Hello Naeim get the best deals now!,"""Matt Greenhow at Chrysler Jeep Dodge Posner Park 	""
 <MattGreenhow@PosnerParkChryslerDodgeJeepRamFIAT.cmdlr.com>",2025-03-17 20:36:57+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:00:41.300336
9983,"=?UTF-8?B?V29ybGTigJlzIFJpY2hlc3QgTWFuIFN1Z2dlc3RzIE1hcmtldCBD?=
 =?UTF-8?B?cnVzaGluZyDigJhTdG9ybeKAmSBpcyBvbiB0aGUgV2F5?=","=?UTF-8?B?QmlsbGlvbmFpcmXigJlzIFN0YXJrIFdhcm5pbmcgfCBQYXVsIFRob21w?=
 =?UTF-8?B?c29uIEAgWVdD?=
 <guide@thisis.yourwindofchanges.com>",2025-03-17 14:09:49-06:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:00:42.375367
9982,"=?UTF-8?B?8J+SsiBUaGVzZSBkZWFscyBhcmUgYXMgbHVj?=
 =?UTF-8?B?a3kgYXMgYSBmb3VyLWxlYWYgY2xvdmVyLg==?=",DICK'S Sporting Goods  <DSG@e.dcsg.com>,2025-03-17 20:15:05+00:00,False,Unknown Company,Unknown Position,Applied,,,,0.0,traditional,,2025-03-17T18:00:43.113242
9981,List THESE niches for $10k/month PROFIT,Cassiy Johnson <Info=cassiyjohnson.com@f.kajabimail.net>,2025-03-17 20:11:14+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:00:44.015338
9980,It's Your Lucky Day,"""The Motley Fool"" <fool@info.fool.com>",2025-03-17 20:09:16+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:00:44.832243
9979,"Naeim, Review Your March 2025 Scores Today","""3 Bureau Credit Scores"" <info@myrealtyhomes.com>",2025-03-17 20:07:16+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:00:45.540903
9978,=?UTF-8?B?WW914oCZdmUgc3RhcnRlZCBzdHJvbmcgb24gUFM1?=,"""PlayStation"" <email@email.playstation.com>",2025-03-17 14:02:31-06:00,False,Unknown Company,Unknown Position,Applied,,,,0.0,traditional,,2025-03-17T18:00:46.363792
9977,See Everything Waterbrooke Has To Offer Now!,Mattamy Homes =?utf-8?b?4oCT?= Orlando <mattamyhomes@mattamyhomes.com>,2025-03-17 19:37:18+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:00:47.077191
9976,March Offer From AARP,"""March Specials"" <maple@facinguphealth.com>",2025-03-17 12:36:17+08:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:00:47.781140
9975,30% TCO Reductions in Cloud | Rubrik,Sameer Saifulla <sameer.saifulla@rubrik.com>,2025-03-17 12:31:23-07:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:00:48.415270
9974,"[GitHub] A fine-grained personal access token has been added to your
 account",GitHub <noreply@github.com>,2025-03-17 12:30:56-07:00,False,Unknown Company,Unknown Position,Applied,,,,0.0,traditional,,2025-03-17T18:00:49.141451
9973,Now's the Time! Trade in & Level Up Your Apple Experience!,"""Costco Wholesale"" <Costco@digital.costco.com>",2025-03-17 19:24:35+00:00,False,Unknown Company,Unknown Position,Applied,,,,0.0,traditional,,2025-03-17T18:00:49.904276
9972,FORE Backend Engineer - Feb 25 Application,support@foreenterprise.com,2025-03-17 12:22:34-07:00,True,Unknown Company,Unknown Position,In Progress,,,,0.9,traditional,thank you for applying,2025-03-17T18:00:50.495847
9971,"=?utf-8?B?8J+SmiBUaW1lIElzIFJ1bm5pbmcgT3V0IPCfkpogJDE1IE9GRiBBaXJTd2lybCBC?=
 =?utf-8?B?b3R0bGUgV2FybWVy?=","""Baby Brezza"" <cs@babybrezza.com>",2025-03-17 15:09:22-04:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:00:51.229831
9970,Limit Raise - 03/17,"""Rise - Limit Reach."" <br.response@borrowrise.com>",2025-03-17 19:05:14+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:00:51.959407
9969,"Buy 2 Windows/Doors, Get the 3rd 60% Off*","""Renewal by Andersen"" <cooking@b2.commandcooking.com>",2025-03-17 18:59:58+00:00,False,Unknown Company,Unknown Position,Applied,,,,0.0,traditional,,2025-03-17T18:00:52.555165
9968,"=?UTF-8?Q?=E2=80=9Csoftware_engineer=E2=80=9D:_True_Scout_P?=
 =?UTF-8?Q?artners_-_DevOps_Engineer_and_more?=",LinkedIn Job Alerts <jobalerts-noreply@linkedin.com>,2025-03-17 22:00:53.165230,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:00:53.165542
9967,"Space Toggles, Input Magic, and Shader Alternatives",CodePen<support@codepen.io>,2025-03-17 18:51:21+00:00,True,Unknown Company,Unknown Position,Applied,,,,0.7,traditional,"cv,role",2025-03-17T18:00:54.549946
9966,Save Big: $110 Discount on Blue Apron - Order Now!,"""Blue Apron Meal Delivery"" <mepb191@mepbrid.com>",2025-03-17 11:45:08-07:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:00:55.378309
9965,Dine your way to $5 bonus cash back,"""T-Mobile Dining Rewards"" <t-mobiledining@email.rewardsnetwork.com>",2025-03-17 12:41:45-06:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:00:55.923984
9964,"80-Count 13-Gallon Hefty Ultra Strong Tall Kitchen Trash Bags $10.17
 w/ S&S + Free Shipping w/ Prime or on $35+",Slickdeals Alerts <deals@da.slickdeals.net>,2025-03-17 22:00:56.542305,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:00:56.542601
9963,"Naeim, Confirm Your Loan Request - Thank you","""noreply@emeraldgreenloans.com"" <newsletter@alphastreamloans.com>",2025-03-17 13:32:05-04:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:00:57.152870
9962,RapidAPI - Test 'API Healthcheck' failed 377 consecutive times.,RapidAPI Testing <testing@rapidapi.com>,2025-03-17 22:00:57.755269,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:00:57.755597
9961,NEW COUPONS & DEALS! Over 100 Ways to Help You Save on Top Tools.,=?UTF-8?B?SGFyYm9yIEZyZWlnaHQ=?= <hft@em.harborfreight.com>,2025-03-17 18:23:39+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:00:58.539591
9960,"=?UTF-8?q?Naeim,_2025_Mortgage_Relief_for_Homeowners_=E2=9E=9D?=",Kelly M <kelly.m@homeaid101.com>,2025-03-17 18:18:20+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:00:59.163744
9959,=?UTF-8?B?4pqg77iPIFdBUk5JTkcg4pqg77iP?= MAY CONTAIN DEALS,Wyze <no-reply@hello.wyze.com>,2025-03-17 22:00:59.728970,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:00:59.729067
9958,Experiencing Erectile Dysfunction? Click here for support,"""Hims - ED Health Partnership"" <Hydragenerallyusesoxygen@balancedliving.sportsfocusnow.com>	",2025-03-17 22:01:00.444518,False,Unknown Company,Unknown Position,Applied,,,,0.0,traditional,role,2025-03-17T18:01:00.444648
9957,Quick! Come back and save up to 30% on Passes and Fun Cards before it's gone!,"""SeaWorld Orlando"" <seaworld@m.seaworldparks.com>",2025-03-17 12:02:28-06:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:01:01.117277
9956,"You have to check out Best Buy Tech Fest! Take advantage of these
 amazing deals",Best Buy <BestBuy@email.bestbuy.com>,2025-03-17 22:01:01.798265,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:01:01.798335
9955,=?utf-8?B?QmUgVGVrbydzIGdvb2QgbHVjayBjaGFybSDwn42A?=,"""Fetch Pet Insurance"" <gofetch@email.fetchpet.com>",2025-03-17 13:49:40-04:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:01:02.346815
9954,Trump Just Dropped a Bombshell | [ March 17 ],"=?UTF-8?B?VHJ1bXDigJlzIE1pZG5pZ2h0IFVsdGltYXR1bSAjRnVuZCBGbHV4ZXMg?=
 =?UTF-8?B?VGVhbQ==?=
 <support@portfolio.fundfluxes.com>",2025-03-17 11:14:01-06:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:01:02.875113
9953,Insufficient funds notice/Extra Day Grace Period,Wells Fargo <alerts@notify.wellsfargo.com>,2025-03-17 22:01:03.458725,False,Unknown Company,Unknown Position,Applied,,,,0.0,traditional,,2025-03-17T18:01:03.459001
9952,Thank you for completing your virtual interview with Target!,Target Careers <interviews@hirevue.com>,2025-03-17 22:01:04.105427,True,Unknown Company,Unknown Position,Interview,,,,0.9,traditional,interview with,2025-03-17T18:01:04.105555
9951,=?UTF-8?Q?10=20new=20jobs=20match=20your=20job=20search?=,=?UTF-8?Q?JobLeads?= <mailer@jobleads.com>,2025-03-17 18:46:22+01:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:01:04.781623
9950,Registration now open: AWS re:Inforce 2025,Amazon Web Services <aws-marketing-email-replies@amazon.com>,2025-03-17 17:41:41+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:01:05.357844
9949,=?UTF-8?B?SG9zdCBsaWtlIE1hcnRoYSEgVXAgdG8gNTAlIE9mZiDwn42977iP?=,"""JCPenney"" <JCPenney@email.jcpenney.com>",2025-03-17 11:34:15-06:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:01:06.041378
9948,=?UTF-8?B?8J+NgCBMdWNreSBZb3UsIEl04oCZcw==?= Dunk Time!,KFC <email@colonelsclub.kfc.com>,2025-03-17 22:01:06.665808,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:01:06.666097
9947,https://www.kissimmee.gov/Parks-Recreation-Events/...,Your Poinciana neighbors <reply@ss.email.nextdoor.com>,2025-03-17 22:01:08.838492,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:01:08.838803
9946,=?UTF-8?Q?Get_zero_trading_fees_on_your_next_trade_=E2=80=94_on_us!?=,Coinbase <info@mail.coinbase.com>,2025-03-17 17:18:38+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:01:09.432909
9945,"=?UTF-8?B?8J+aqCDwnZmO8J2ZnfCdmaTwnZmY8J2ZoPCdmZ4=?=
 =?UTF-8?B?8J2Zo/CdmZwg8J2ZjvCdmanwnZmW8J2ZqfCdmZrwnZmi?=
 =?UTF-8?B?8J2ZmvCdmaPwnZmpOiDwnZmP8J2Zp/CdmarwnZmi?=
 =?UTF-8?B?8J2ZpSDwnZmr8J2ZqC4g8J2ZlfCdmZrwnZmh8J2Zmg==?=
 =?UTF-8?B?8J2Zo/CdmajwnZmg8J2ZrvCdma7igJTwnZmB8J2Zng==?=
 =?UTF-8?B?8J2Zo/CdmZkg8J2ZivCdmarwnZmpIPCdmZLwnZmd8J2Zlg==?=
 =?UTF-8?B?8J2ZqSDwnZmD8J2ZlvCdmaXwnZml8J2ZmvCdmaPwnZma?=
 =?UTF-8?B?8J2ZmSB8IE1hciAxNywgMjAyNQ==?=",=?UTF-8?Q?Trump=E2=80=99s_Bold_Move_=E2=80=A2_Martin_Kirkwood_=7C_TSS_?= <news@e.thestockstandout.com>,2025-03-17 17:18:24+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:01:10.015922
9944,"=?UTF-8?B?Q2hlY2sgaXQgb3V0IPCfkYAgTGltaXRlZC10aW1lIHNhdmluZ3Mg?=
 =?UTF-8?B?anVzdCBmb3IgeW91?=","""PetSmart"" <PetSmart@mail.petsmart.com>",2025-03-17 11:15:07-06:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:01:10.636447
9943,Making progress on your 2025 financial goals?,"""Newrez"" <hello@eml.newrez.com>",2025-03-17 11:04:46-06:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:01:11.254934
9942,"Webull Premium, The Next Level of Your Brokerage Experience",Webull <noreply@marketing.webull.com>,2025-03-17 17:04:39+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:01:11.866985
9941,"HEY, DON'T FORGET: YOUR 25% OFF COUPON EXPIRES SOON!","=?UTF-8?B?U3RvcmUgTWFuYWdlciwgSGFyYm9yIEZyZWlnaHQ=?=
 <hft@em.harborfreight.com>",2025-03-17 17:01:51+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:01:12.421628
9940,"=?UTF-8?Q?=E2=80=9Csoftware_engineer=E2=80=9D:_True_Scout_P?=
 =?UTF-8?Q?artners_-_DevOps_Engineer_and_more?=",LinkedIn Job Alerts <jobalerts-noreply@linkedin.com>,2025-03-17 22:01:13.016072,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:01:13.016368
9939,EXTENDED: Special $59.99 Ticket Offer,"""SeaWorld Orlando"" <seaworld@m.seaworldparks.com>",2025-03-17 10:35:47-06:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:01:13.606321
9938,"Exciting  java software engineer  Job Openings near mantua OH, Naeim","""Employment America Guide"" <help@jobs1.employmentforamerica.com>",2025-03-17 16:41:22+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:01:14.212677
9937,Thank you for your application!,AgileEngine Careers <careers@agileengine-team.com>,2025-03-17 16:31:08+00:00,True,Unknown Company,Unknown Position,Applied,,,,0.9,traditional,"thank you for your application,interview with",2025-03-17T18:01:15.014283
9936,"Naeim, Join the ultimate job search.","""Employment America"" <help@jobs1.employmentforamerica.com>",2025-03-17 16:29:37+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:01:15.540400
9935,In-Stock Supplies for Every Job,Home Depot Pro <homedepotpro@mg.homedepot.com>,2025-03-17 22:01:16.288928,False,Unknown Company,Unknown Position,Applied,,,,0.0,traditional,job,2025-03-17T18:01:16.289189
9934,"=?UTF-8?B?8J+MuCBVcCB0byA0MCUgb2Zm4oCUU3ByaW5nIGRlYWxzIGFyZSBp?=
 =?UTF-8?B?biBibG9vbSE=?=","""myQ Updates"" <myqinfo@info.chamberlain.com>",2025-03-17 10:05:43-06:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:01:16.886661
9933,=?utf-8?Q?An=20Easy=20Way=20To=20Ensure=20Cash=20Flow......?=,Taxbox <taxboxrefund@108654806.mailchimpapp.com>,2025-03-17 16:04:41+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:01:17.651068
9932,Unlock Your St. =?UTF-8?B?UGFkZHnigJlz?= Day Discount,Sunday <hello@getsunday.com>,2025-03-17 22:01:18.273641,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:01:18.273937
9931,Eyelit Technologies - Technical Support Engineer II - East Coast,Eyelit Technologies <recruiting+349645032@applytojob.com>,2025-03-17 16:02:37+00:00,True,Unknown Company,team,Rejected,,,,0.9,traditional,thank you for your interest,2025-03-17T18:01:18.882601
9930,"Naeim, Your Updated Car Insurance Options Are Here",Auto Quotes <words@smtp1.wordthirst.com>,2025-03-17 12:06:09-04:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:01:19.545097
9929,=?utf-8?Q?Your=20OpenAI=20code=20is=20370844?=,OpenAI <noreply@tm.openai.com>,2025-03-17 15:57:47+00:00,False,Unknown Company,Unknown Position,Applied,,,,0.0,traditional,,2025-03-17T18:01:20.190446
9928,Multiple pests =?UTF-8?B?4oaS?= 1 product,DIY Pest Control <no-reply@diypestcontrol.com>,2025-03-17 22:01:20.701707,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:01:20.701981
9927,=?utf-8?B?RG9uJ3QgTWlzcyBZb3VyIDI1JSBPZmYgQ291cG9uIPCfjYA=?=,"""Bed Bath & Beyond"" <email@promotion.bedbathandbeyond.com>",2025-03-17 15:43:12+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:01:21.321503
9926,"=?utf-8?B?IFNlY3VyZSBZb3VyIFNwb3QgZm9yIFRoaXMgV2Vla+KAmXMgVG9w?=
	=?utf-8?B?IFdlYmluYXJzIQ==?=","""FlexJobs Events"" <feedback@email.flexjobs.com>",2025-03-17 15:38:23+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:01:21.921176
9925,"Can you claim the top spot in this weeks $5,000 =?UTF-8?B?TGVhZGVyYm9h?=
 =?UTF-8?B?cmQ/?=",betOcean <info@betocean.com>,2025-03-17 15:35:45+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:01:22.573159
9924,"=?UTF-8?B?VHdvIE1lbnRvcnNoaXAgRXZlbnRzIFRoaXMgV2Vl?=
 =?UTF-8?B?ayDigJMgTmV0d29yayB3aXRoIFByb2Zlc3Npb25hbHM=?=
 =?UTF-8?B?IGluIE1lbnRhbCBIZWFsdGgsIEFkVGVjaCwgRmlu?=
 =?UTF-8?B?YW5jZSAmIE1vcmUhIChab29tICYgSW4tUGVyc29uKQ==?=","""Michael Chin, The City Tutors"" <thecitymentors@thecitytutors.org>",2025-03-17 22:01:23.192335,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:01:23.192544
9923,"Spring Savings on Patio Sets, Apparel & More!","""Costco Wholesale"" <Costco@digital.costco.com>",2025-03-17 15:23:47+00:00,False,Unknown Company,Unknown Position,Applied,,,,0.0,traditional,,2025-03-17T18:01:23.865391
9922,=?utf-8?B?U2F5IGdvb2RieWUg8J+RiyB0byBtYW51YWwgc3ByZWFkc2hlZXRz?=,"""NerdWallet"" <nerdwallet@mail.nerdwallet.com>",2025-03-17 15:16:23+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:01:24.478228
9921,"Did You Forget to Save up to 50% on tickets, Fun Cards, & Passes?","""Aquatica Orlando"" <aquatica@m.seaworldparks.com>",2025-03-17 09:06:24-06:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:01:25.075779
9920,Welcome Spring with Huge Limited Time Savings,"""Tractor Supply Company"" <email@ea.tractorsupply.com>",2025-03-17 10:10:53-05:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:01:25.709854
9919,"Naeim, spring into action with exclusive homeowner tools","""Wells Fargo Online"" <wellsfargoonline@mail1.wellsfargo.com>",2025-03-17 09:02:07-06:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:01:26.339669
9918,"Tap into your =?UTF-8?B?aG9tZeKAmXMgZXF1aXR5IHdpdGggU29GaeKAmXM=?=
 competitive rate.",SoFi <no-reply@r.sofi.com>,2025-03-17 22:01:26.897719,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:01:26.897970
9917,"=?UTF-8?B?8J+NgA==?= FREE Onion Rings? Now =?UTF-8?B?dGhhdOKAmXM=?=
 lucky!",Burger King <promos-coming@your-way.bk.com>,2025-03-17 22:01:27.532766,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:01:27.532826
9916,"=?UTF-8?B?8J+NgCBMdWNreSBZb3UhIFN0LiBQYXRyaWNr4oCZcw==?= Day Flooring
 Deals Inside!","""Flooring Inc."" <customerassistance@flooringinc.com>",2025-03-17 22:01:28.141492,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:01:28.141607
9915,=?utf-8?b?U3ByaW5nIEhhcyBBcnJpdmVkIPCfjLggSGVyZSdzIDIwJSBPZmY=?=,Yardzen <yardzen@email.yardzen.com>,2025-03-17 15:02:17+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:01:28.680211
9914,=?UTF-8?B?QmlnIENoYW5nZXMuIEJldHRlciBSZXdhcmRzLiDwn5GM4oCL?=,"""Buffalo Wild Wings"" <reply@emailinfo.buffalowildwings.com>",2025-03-17 08:17:01-06:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:01:29.252739
9913,How Karina Went From Unemployed To 2 Senior-Level Offers In <70 Days,Austin Belcak <austin@cultivatedculture.com>,2025-03-17 22:01:29.784917,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:01:29.785162
9912,Up to 40% off TVs for the tourney?! WOW!,"""BJ's Wholesale Club"" <bjswholesaleclub@em.bjs.com>",2025-03-17 10:25:37-04:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:01:30.412721
9911,"03/17/25 Update: Lower your auto repair bills, Naeim",CarShield Quote <trivia@b4.popctrivia.com>,2025-03-17 14:23:11+00:00,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:01:31.123746
9910,"Your application to Infrastructure Operations Engineer (Remote
 Worldwide, NOT just US only) at Chocolatey Software",LinkedIn <jobs-noreply@linkedin.com>,2025-03-17 22:01:31.688236,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:01:31.688510
9909,Discover Which Meme Coins Are Mooning Right Now,"""Crypto.com"" <no-reply@news.crypto.com>",2025-03-17 22:01:32.293660,False,Unknown Company,Unknown Position,Applied,,,Marketing email detected,0.0,traditional,,2025-03-17T18:01:32.293984
